4052		
623	1129	0
625	1129	0
806	1129	0
830	1129	0
839	1129	0
873	1129	0
874	1129	0
938	1129	0
975	1129	0
241	1131	0
503	1133	0
806	1133	0
241	1134	0
241	1135	0
19	1136	0
113	1138	0
114	1138	0
21	1139	0
50	1139	0
257	1139	0
528	1139	0
611	1139	0
785	1139	0
942	1139	0
22	1140	0
22	1141	0
241	1142	0
393	1142	0
241	1143	0
393	1143	0
23	1144	0
23	1144	0
75	1144	0
295	1144	0
383	1144	0
393	1144	0
583	1144	0
728	1144	0
736	1144	0
768	1144	0
816	1144	0
820	1144	0
1003	1144	0
23	1145	0
279	1145	0
525	1145	0
1003	1145	0
23	1146	0
487	1146	0
583	1146	0
910	1146	0
1003	1146	0
23	1147	0
75	1147	0
295	1147	0
383	1147	0
393	1147	0
487	1147	0
768	1147	0
816	1147	0
820	1147	0
910	1147	0
1003	1147	0
23	1148	0
295	1148	0
768	1148	0
816	1148	0
820	1148	0
1003	1148	0
23	1149	0
295	1149	0
768	1149	0
816	1149	0
820	1149	0
1003	1149	0
23	1150	0
295	1150	0
1003	1150	0
23	1151	0
910	1151	0
1003	1151	0
23	1152	0
48	1152	0
64	1152	0
75	1152	0
455	1152	0
617	1152	0
657	1152	0
736	1152	0
804	1152	0
820	1152	0
910	1152	0
1003	1152	0
23	1153	0
1003	1153	0
23	1154	0
25	1154	0
75	1154	0
383	1154	0
390	1154	0
416	1154	0
487	1154	0
847	1154	0
1003	1154	0
1059	1154	0
23	1155	0
390	1155	0
1003	1155	0
23	1156	0
295	1156	0
1003	1156	0
23	1157	0
1003	1157	0
23	1158	0
1003	1158	0
241	1159	0
25	1160	0
25	1161	0
26	1162	0
74	1162	0
77	1162	0
97	1162	0
120	1162	0
179	1162	0
180	1162	0
198	1162	0
263	1162	0
301	1162	0
309	1162	0
446	1162	0
528	1162	0
533	1162	0
577	1162	0
587	1162	0
601	1162	0
604	1162	0
615	1162	0
630	1162	0
653	1162	0
1029	1162	0
26	1163	0
797	1163	0
26	1164	0
27	1165	0
568	1165	0
712	1165	0
793	1165	0
876	1165	0
856	1166	0
913	1166	0
30	1173	0
47	1173	0
53	1173	0
102	1173	0
109	1173	0
182	1173	0
184	1173	0
187	1173	0
193	1173	0
208	1173	0
240	1173	0
252	1173	0
269	1173	0
329	1173	0
373	1173	0
377	1173	0
415	1173	0
479	1173	0
500	1173	0
517	1173	0
542	1173	0
685	1173	0
721	1173	0
741	1173	0
750	1173	0
767	1173	0
775	1173	0
779	1173	0
883	1173	0
886	1173	0
896	1173	0
901	1173	0
934	1173	0
979	1173	0
1025	1173	0
1077	1173	0
241	1174	0
380	1174	0
380	1175	0
32	1176	0
947	1176	0
33	1177	0
173	1177	0
347	1177	0
598	1177	0
824	1177	0
34	1178	0
46	1178	0
99	1178	0
368	1178	0
431	1178	0
442	1178	0
696	1178	0
776	1178	0
241	1179	0
850	1179	0
106	1183	0
1007	1183	0
132	1186	0
37	1187	0
185	1187	0
197	1187	0
225	1187	0
489	1187	0
546	1187	0
602	1187	0
612	1187	0
616	1187	0
645	1187	0
783	1187	0
951	1187	0
37	1188	0
185	1188	0
197	1188	0
225	1188	0
489	1188	0
546	1188	0
602	1188	0
612	1188	0
616	1188	0
645	1188	0
783	1188	0
951	1188	0
37	1189	0
74	1189	0
140	1189	0
171	1189	0
172	1189	0
185	1189	0
197	1189	0
225	1189	0
318	1189	0
367	1189	0
484	1189	0
489	1189	0
504	1189	0
546	1189	0
602	1189	0
616	1189	0
627	1189	0
628	1189	0
641	1189	0
645	1189	0
783	1189	0
812	1189	0
951	1189	0
39	1190	0
41	1191	0
97	1191	0
301	1191	0
519	1191	0
41	1192	0
593	1192	0
306	1193	0
344	1193	0
449	1193	0
551	1193	0
593	1193	0
670	1193	0
671	1193	0
290	1194	0
100	1195	0
771	1195	0
814	1195	0
861	1195	0
93	1196	0
330	1196	0
397	1196	0
471	1196	0
506	1196	0
547	1196	0
582	1196	0
751	1196	0
753	1196	0
754	1196	0
46	1199	0
71	1199	0
137	1199	0
167	1199	0
246	1199	0
270	1199	0
323	1199	0
368	1199	0
421	1199	0
447	1199	0
588	1199	0
606	1199	0
633	1199	0
696	1199	0
1018	1199	0
46	1200	0
71	1200	0
143	1200	0
167	1200	0
193	1200	0
246	1200	0
270	1200	0
323	1200	0
368	1200	0
421	1200	0
447	1200	0
588	1200	0
606	1200	0
633	1200	0
696	1200	0
1018	1200	0
46	1201	0
71	1201	0
167	1201	0
246	1201	0
270	1201	0
323	1201	0
368	1201	0
421	1201	0
447	1201	0
606	1201	0
633	1201	0
1018	1201	0
49	1203	0
92	1203	0
204	1203	0
282	1203	0
294	1203	0
324	1203	0
327	1203	0
426	1203	0
441	1203	0
467	1203	0
541	1203	0
919	1203	0
1011	1203	0
51	1205	0
170	1205	0
285	1205	0
510	1205	0
555	1205	0
51	1206	0
51	1207	0
285	1207	0
555	1207	0
683	1207	0
51	1208	0
51	1209	0
51	1210	0
51	1211	0
52	1213	0
100	1213	0
447	1213	0
53	1214	0
102	1214	0
109	1214	0
182	1214	0
184	1214	0
187	1214	0
208	1214	0
240	1214	0
252	1214	0
269	1214	0
329	1214	0
373	1214	0
377	1214	0
415	1214	0
479	1214	0
500	1214	0
517	1214	0
542	1214	0
685	1214	0
721	1214	0
741	1214	0
750	1214	0
775	1214	0
883	1214	0
886	1214	0
896	1214	0
979	1214	0
1025	1214	0
1077	1214	0
53	1216	0
377	1216	0
831	1216	0
1059	1216	0
54	1217	0
80	1217	0
158	1217	0
177	1217	0
180	1217	0
189	1217	0
255	1217	0
341	1217	0
350	1217	0
412	1217	0
580	1217	0
584	1217	0
607	1217	0
613	1217	0
625	1217	0
855	1217	0
874	1217	0
132	1218	0
241	1218	0
793	1218	0
241	1219	0
132	1220	0
241	1220	0
132	1221	0
241	1221	0
132	1222	0
241	1224	0
241	1226	0
241	1229	0
241	1230	0
58	1231	0
58	1232	0
931	1236	0
62	1237	0
287	1237	0
518	1237	0
690	1237	0
884	1237	0
63	1238	0
63	1239	0
65	1240	0
67	1241	0
206	1241	0
311	1241	0
469	1241	0
731	1241	0
67	1242	0
67	1243	0
69	1244	0
137	1244	0
149	1244	0
157	1244	0
279	1244	0
503	1244	0
525	1244	0
543	1244	0
585	1244	0
787	1244	0
881	1244	0
69	1245	0
137	1245	0
145	1245	0
149	1245	0
157	1245	0
279	1245	0
301	1245	0
525	1245	0
543	1245	0
585	1245	0
881	1245	0
966	1245	0
69	1246	0
157	1246	0
447	1246	0
525	1246	0
543	1246	0
585	1246	0
587	1246	0
790	1246	0
69	1247	0
137	1247	0
145	1247	0
149	1247	0
157	1247	0
279	1247	0
301	1247	0
525	1247	0
543	1247	0
585	1247	0
881	1247	0
966	1247	0
69	1248	0
137	1248	0
145	1248	0
149	1248	0
157	1248	0
301	1248	0
525	1248	0
543	1248	0
585	1248	0
881	1248	0
966	1248	0
967	1248	0
71	1250	0
100	1250	0
447	1250	0
590	1250	0
742	1250	0
797	1250	0
808	1250	0
71	1252	0
143	1252	0
193	1252	0
323	1252	0
421	1252	0
447	1252	0
606	1252	0
633	1252	0
72	1253	0
164	1253	0
169	1253	0
698	1253	0
699	1253	0
700	1253	0
701	1253	0
702	1253	0
730	1253	0
748	1253	0
780	1253	0
842	1253	0
72	1254	0
164	1254	0
169	1254	0
698	1254	0
699	1254	0
700	1254	0
701	1254	0
730	1254	0
748	1254	0
780	1254	0
842	1254	0
72	1255	0
164	1255	0
700	1255	0
77	1257	0
106	1257	0
180	1257	0
77	1258	0
106	1258	0
180	1258	0
78	1259	0
148	1259	0
284	1259	0
328	1259	0
430	1259	0
503	1262	0
806	1262	0
503	1263	0
806	1263	0
503	1264	0
806	1264	0
503	1265	0
806	1265	0
503	1266	0
806	1266	0
503	1267	0
806	1267	0
85	1268	0
165	1268	0
170	1268	0
291	1268	0
578	1268	0
898	1268	0
996	1268	0
88	1271	0
89	1271	0
100	1271	0
292	1271	0
435	1271	0
507	1271	0
565	1271	0
623	1271	0
91	1273	0
161	1273	0
222	1273	0
254	1273	0
375	1273	0
509	1273	0
94	1275	0
214	1275	0
145	1276	0
157	1276	0
301	1276	0
966	1276	0
118	1277	0
157	1277	0
221	1277	0
543	1277	0
791	1277	0
97	1278	0
446	1278	0
97	1279	0
446	1279	0
97	1280	0
179	1280	0
263	1280	0
615	1280	0
97	1281	0
179	1281	0
263	1281	0
615	1281	0
98	1282	0
718	1282	0
100	1283	0
814	1283	0
861	1283	0
100	1284	0
371	1284	0
561	1284	0
100	1285	0
100	1286	0
100	1287	0
100	1288	0
447	1288	0
100	1289	0
241	1289	0
447	1289	0
100	1290	0
447	1290	0
100	1291	0
447	1291	0
100	1292	0
100	1293	0
447	1293	0
100	1294	0
447	1294	0
100	1295	0
447	1295	0
100	1296	0
447	1296	0
102	1297	0
1059	1297	0
822	1298	0
937	1298	0
1014	1298	0
1054	1298	0
1059	1298	0
1062	1298	0
1073	1298	0
104	1299	0
202	1299	0
271	1299	0
330	1299	0
649	1299	0
700	1299	0
752	1299	0
104	1300	0
202	1300	0
271	1300	0
330	1300	0
700	1300	0
752	1300	0
929	1301	0
1059	1301	0
1059	1302	0
106	1303	0
106	1304	0
585	1304	0
113	1307	0
109	1309	0
784	1309	0
109	1310	0
109	1311	0
109	1314	0
1059	1315	0
418	1316	0
121	1317	0
157	1317	0
264	1317	0
301	1317	0
447	1317	0
790	1317	0
818	1317	0
122	1318	0
125	1319	0
130	1321	0
848	1321	0
129	1326	0
595	1326	0
651	1326	0
131	1327	0
222	1327	0
137	1330	0
157	1330	0
301	1330	0
503	1330	0
639	1330	0
137	1331	0
157	1331	0
881	1331	0
137	1332	0
157	1332	0
137	1333	0
610	1333	0
139	1334	0
265	1334	0
139	1335	0
265	1335	0
139	1336	0
265	1336	0
139	1337	0
265	1337	0
142	1338	0
237	1338	0
361	1338	0
902	1338	0
145	1339	0
157	1339	0
301	1339	0
966	1339	0
145	1340	0
157	1340	0
301	1340	0
966	1340	0
145	1341	0
157	1341	0
301	1341	0
966	1341	0
147	1343	0
924	1343	0
929	1343	0
936	1343	0
1049	1343	0
1059	1343	0
147	1344	0
929	1344	0
936	1344	0
1059	1344	0
680	1345	0
864	1345	0
929	1345	0
961	1345	0
962	1345	0
1059	1345	0
680	1346	0
858	1346	0
860	1346	0
864	1346	0
929	1346	0
932	1346	0
961	1346	0
962	1346	0
1059	1346	0
680	1347	0
860	1347	0
932	1347	0
962	1347	0
1059	1347	0
1062	1347	0
680	1348	0
858	1348	0
860	1348	0
929	1348	0
1059	1348	0
680	1349	0
858	1349	0
860	1349	0
929	1349	0
932	1349	0
961	1349	0
1059	1349	0
147	1350	0
929	1350	0
932	1350	0
961	1350	0
962	1350	0
1059	1350	0
147	1351	0
680	1351	0
858	1351	0
864	1351	0
929	1351	0
961	1351	0
962	1351	0
1059	1351	0
148	1352	0
154	1353	0
156	1354	0
235	1356	0
595	1356	0
651	1356	0
157	1358	0
301	1358	0
400	1358	0
157	1359	0
301	1359	0
447	1359	0
790	1359	0
161	1360	0
375	1360	0
164	1363	0
164	1364	0
169	1364	0
167	1365	0
220	1365	0
246	1365	0
384	1365	0
695	1365	0
696	1365	0
508	1366	0
778	1366	0
966	1366	0
168	1367	0
796	1367	0
169	1368	0
202	1368	0
271	1368	0
330	1368	0
506	1368	0
700	1368	0
752	1368	0
169	1369	0
471	1369	0
698	1369	0
699	1369	0
729	1369	0
730	1369	0
748	1369	0
842	1369	0
170	1370	0
308	1372	0
366	1372	0
468	1372	0
498	1372	0
513	1372	0
174	1373	0
194	1373	0
232	1373	0
308	1373	0
382	1373	0
404	1373	0
468	1373	0
492	1373	0
498	1373	0
513	1373	0
591	1373	0
637	1373	0
661	1373	0
666	1373	0
799	1373	0
176	1376	0
312	1376	0
476	1376	0
870	1376	0
183	1379	0
183	1380	0
186	1382	0
966	1382	0
450	1384	0
193	1385	0
1059	1385	0
200	1388	0
803	1388	0
202	1390	0
748	1390	0
780	1390	0
203	1391	0
215	1395	0
224	1396	0
224	1397	0
228	1398	0
628	1398	0
718	1398	0
228	1399	0
628	1399	0
235	1400	0
235	1401	0
651	1401	0
235	1402	0
267	1402	0
544	1402	0
1022	1402	0
1030	1402	0
1032	1402	0
235	1403	0
238	1404	0
819	1404	0
238	1405	0
374	1405	0
239	1406	0
487	1406	0
243	1407	0
276	1410	0
520	1410	0
692	1410	0
1076	1413	0
246	1414	0
368	1414	0
447	1414	0
247	1415	0
291	1415	0
614	1415	0
898	1415	0
412	1420	0
519	1422	0
556	1422	0
261	1423	0
579	1423	0
265	1424	0
265	1425	0
265	1426	0
265	1427	0
265	1428	0
269	1429	0
269	1430	0
269	1432	0
270	1433	0
274	1434	0
274	1435	0
538	1435	0
655	1435	0
274	1436	0
538	1436	0
276	1439	0
520	1439	0
277	1440	0
277	1441	0
680	1442	0
1059	1442	0
680	1443	0
858	1443	0
860	1443	0
929	1443	0
932	1443	0
1059	1443	0
1059	1444	0
277	1445	0
801	1445	0
863	1445	0
929	1445	0
932	1445	0
1059	1445	0
1062	1445	0
280	1446	0
396	1446	0
400	1446	0
410	1446	0
458	1446	0
552	1446	0
577	1446	0
585	1446	0
738	1446	0
284	1447	0
284	1448	0
559	1448	0
284	1449	0
284	1450	0
559	1450	0
393	1453	0
291	1455	0
291	1456	0
514	1457	0
836	1459	0
305	1460	0
309	1462	0
860	1462	0
309	1463	0
309	1464	0
1059	1464	0
309	1465	0
1059	1465	0
314	1466	0
387	1466	0
526	1466	0
532	1466	0
314	1467	0
526	1467	0
532	1467	0
315	1468	0
323	1471	0
447	1471	0
606	1471	0
327	1472	0
377	1479	0
351	1480	0
355	1481	0
382	1481	0
447	1481	0
619	1481	0
622	1481	0
667	1481	0
766	1481	0
355	1482	0
447	1482	0
619	1482	0
667	1482	0
715	1482	0
766	1482	0
359	1483	0
699	1483	0
700	1483	0
780	1483	0
360	1484	0
530	1484	0
812	1484	0
1032	1484	0
360	1485	0
530	1485	0
442	1490	0
560	1490	0
571	1490	0
720	1490	0
371	1493	0
682	1493	0
371	1494	0
371	1495	0
371	1496	0
374	1497	0
374	1498	0
635	1498	0
374	1501	0
374	1502	0
520	1502	0
635	1502	0
374	1505	0
374	1506	0
374	1507	0
374	1508	0
374	1509	0
374	1510	0
374	1511	0
374	1512	0
374	1513	0
374	1514	0
374	1515	0
374	1516	0
374	1517	0
374	1518	0
377	1520	0
644	1521	0
779	1522	0
383	1523	0
387	1525	0
387	1527	0
389	1528	0
389	1529	0
391	1530	0
391	1531	0
769	1533	0
395	1534	0
396	1535	0
406	1537	0
411	1542	0
454	1542	0
412	1543	0
736	1543	0
934	1543	0
412	1544	0
412	1545	0
698	1545	0
431	1549	0
696	1549	0
431	1550	0
431	1551	0
542	1552	0
979	1552	0
434	1553	0
442	1556	0
445	1558	0
447	1559	0
633	1559	0
447	1560	0
447	1561	0
447	1562	0
447	1563	0
447	1564	0
447	1565	0
451	1567	0
456	1570	0
697	1570	0
460	1571	0
678	1571	0
486	1572	0
572	1572	0
486	1573	0
496	1577	0
502	1579	0
532	1579	0
512	1581	0
618	1581	0
518	1584	0
519	1585	0
519	1587	0
519	1588	0
749	1588	0
520	1590	0
822	1590	0
594	1595	0
527	1599	0
858	1599	0
531	1600	0
531	1601	0
1035	1601	0
531	1602	0
532	1604	0
535	1605	0
537	1606	0
537	1607	0
537	1608	0
537	1608	0
1037	1610	0
544	1615	0
544	1616	0
723	1616	0
556	1618	0
558	1619	0
677	1619	0
802	1619	0
838	1619	0
852	1619	0
925	1619	0
562	1620	0
562	1621	0
562	1622	0
566	1623	0
570	1625	0
574	1627	0
586	1627	0
923	1627	0
1053	1628	0
1059	1628	0
576	1629	0
579	1630	0
579	1631	0
586	1633	0
586	1634	0
601	1635	0
601	1638	0
601	1639	0
603	1640	0
603	1641	0
609	1643	0
618	1644	0
620	1645	0
1049	1646	0
775	1647	0
626	1648	0
635	1651	0
648	1655	0
653	1656	0
669	1658	0
863	1659	0
932	1659	0
962	1659	0
1059	1659	0
929	1660	0
1059	1660	0
932	1661	0
962	1661	0
1059	1661	0
673	1662	0
1059	1662	0
673	1663	0
1059	1664	0
1059	1665	0
674	1666	0
937	1667	0
1059	1667	0
1062	1667	0
682	1668	0
691	1671	0
694	1672	0
698	1673	0
698	1674	0
701	1675	0
752	1675	0
732	1681	0
733	1682	0
747	1684	0
1013	1685	0
755	1686	0
755	1687	0
771	1690	0
814	1690	0
861	1690	0
921	1690	0
771	1691	0
814	1691	0
861	1691	0
771	1692	0
814	1692	0
861	1692	0
1077	1692	0
774	1694	0
774	1695	0
775	1696	0
778	1697	0
794	1700	0
814	1703	0
861	1703	0
817	1704	0
863	1704	0
935	1704	0
824	1706	0
827	1707	0
862	1713	0
959	1713	0
1066	1713	0
1067	1713	0
858	1714	0
932	1714	0
961	1714	0
962	1714	0
1059	1714	0
858	1715	0
1059	1715	0
863	1716	0
1059	1716	0
863	1717	0
863	1718	0
1059	1718	0
899	1720	0
909	1722	0
920	1725	0
1034	1725	0
1059	1725	0
1062	1725	0
920	1726	0
1059	1726	0
1062	1726	0
927	1728	0
929	1729	0
932	1729	0
961	1729	0
962	1729	0
1059	1729	0
932	1730	0
961	1730	0
932	1731	0
962	1731	0
1059	1731	0
953	1733	0
1047	1733	0
1059	1733	0
958	1736	0
1050	1736	0
1058	1736	0
1059	1736	0
958	1737	0
1050	1737	0
1058	1737	0
966	1738	0
966	1739	0
966	1740	0
966	1741	0
966	1742	0
966	1743	0
970	1745	0
970	1746	0
997	1748	0
1000	1749	0
1009	1750	0
1016	1753	0
1032	1756	0
1045	1759	0
1057	1761	0
1057	1762	0
1057	1763	0
1057	1764	0
1057	1765	0
1057	1766	0
1057	1767	0
1059	1768	0
1059	1769	0
1059	1770	0
1059	1771	0
1059	1772	0
1059	1773	0
1059	1774	0
1059	1775	0
1059	1776	0
1059	1777	0
1059	1778	0
1059	1779	0
1059	1780	0
1059	1781	0
1059	1782	0
1059	1783	0
1059	1784	0
1059	1785	0
1059	1786	0
1059	1787	0
1059	1788	0
1059	1789	0
1059	1790	0
1059	1791	0
1059	1792	0
1059	1793	0
1059	1794	0
1059	1795	0
1059	1796	0
1059	1797	0
1059	1798	0
1059	1799	0
1059	1800	0
1059	1801	0
1059	1802	0
1059	1803	0
1059	1804	0
1059	1805	0
1059	1806	0
1059	1807	0
1059	1808	0
1059	1809	0
1059	1810	0
1059	1811	0
1059	1812	0
1059	1812	0
1059	1813	0
1059	1814	0
1074	1814	0
1059	1815	0
1059	1816	0
1059	1817	0
1061	1819	0
1061	1820	0
1061	1821	0
1061	1822	0
1062	1823	0
1067	1825	0
1067	1826	0
1067	1827	0
1074	1828	0
1076	1829	0
592	1080	4
772	1083	4
301	1085	4
188	1088	4
660	1103	4
13	1122	4
45	1122	4
438	1122	4
610	1123	4
301	1127	4
443	1128	4
712	1129	4
760	1135	4
493	1171	4
30	1172	4
939	1179	4
658	1180	4
251	1181	4
443	1181	4
478	1181	4
658	1181	4
251	1183	4
443	1183	4
658	1184	4
43	1194	4
43	1195	4
341	1218	4
210	1219	4
332	1219	4
404	1219	4
823	1219	4
939	1219	4
210	1222	4
658	1224	4
658	1225	4
262	1226	4
341	1226	4
262	1227	4
341	1227	4
262	1228	4
664	1228	4
129	1233	4
634	1235	4
746	1250	4
231	1268	4
89	1272	4
109	1312	4
425	1316	4
969	1320	4
127	1321	4
127	1322	4
127	1323	4
127	1324	4
275	1359	4
368	1366	4
588	1366	4
174	1372	4
245	1376	4
186	1381	4
333	1383	4
190	1384	4
837	1386	4
567	1392	4
214	1393	4
250	1398	4
245	1410	4
245	1411	4
245	1412	4
245	1413	4
250	1416	4
250	1417	4
250	1418	4
250	1419	4
250	1420	4
529	1420	4
256	1421	4
274	1437	4
274	1438	4
279	1446	4
525	1446	4
286	1451	4
286	1452	4
290	1454	4
317	1469	4
335	1476	4
348	1478	4
902	1478	4
363	1488	4
363	1489	4
368	1490	4
588	1490	4
411	1541	4
727	1543	4
425	1548	4
525	1569	4
533	1571	4
576	1571	4
486	1574	4
501	1578	4
514	1582	4
589	1590	4
601	1590	4
940	1594	4
525	1597	4
601	1636	4
601	1637	4
727	1678	4
727	1679	4
727	1680	4
892	1683	4
748	1685	4
892	1708	4
831	1709	4
969	1712	4
1044	1758	4
1	1081	1
1	1082	1
3	1083	1
1055	1086	1
9	1089	1
60	1089	1
82	1089	1
107	1089	1
146	1089	1
234	1089	1
261	1089	1
313	1089	1
364	1089	1
407	1089	1
437	1089	1
516	1089	1
540	1089	1
599	1089	1
676	1089	1
716	1089	1
726	1089	1
893	1089	1
933	1089	1
10	1090	1
561	1090	1
10	1091	1
11	1092	1
12	1093	1
948	1093	1
12	1094	1
948	1094	1
12	1095	1
948	1095	1
12	1096	1
153	1096	1
666	1096	1
12	1097	1
948	1097	1
12	1098	1
12	1099	1
948	1099	1
12	1100	1
12	1101	1
24	1101	1
12	1102	1
12	1103	1
71	1106	1
84	1106	1
439	1106	1
970	1106	1
974	1106	1
150	1107	1
160	1107	1
970	1107	1
974	1107	1
150	1108	1
160	1108	1
970	1108	1
974	1108	1
970	1109	1
150	1110	1
970	1110	1
970	1111	1
970	1112	1
970	1113	1
160	1114	1
970	1114	1
970	1115	1
970	1116	1
970	1117	1
160	1118	1
970	1118	1
974	1118	1
970	1119	1
970	1120	1
970	1121	1
150	1122	1
636	1122	1
40	1123	1
130	1123	1
218	1123	1
402	1123	1
412	1123	1
412	1123	1
465	1123	1
478	1123	1
494	1123	1
550	1123	1
632	1123	1
687	1123	1
711	1123	1
713	1123	1
848	1123	1
907	1123	1
18	1128	1
87	1128	1
112	1128	1
177	1128	1
212	1128	1
215	1128	1
326	1128	1
400	1128	1
413	1128	1
440	1128	1
646	1128	1
660	1128	1
839	1128	1
966	1128	1
999	1128	1
1007	1128	1
42	1129	1
56	1130	1
68	1130	1
262	1130	1
298	1130	1
319	1130	1
331	1130	1
638	1130	1
811	1130	1
18	1131	1
87	1131	1
106	1131	1
132	1131	1
215	1131	1
394	1131	1
400	1131	1
405	1131	1
413	1131	1
440	1131	1
830	1131	1
999	1131	1
1029	1131	1
18	1132	1
87	1132	1
106	1132	1
112	1132	1
215	1132	1
326	1132	1
400	1132	1
413	1132	1
440	1132	1
24	1134	1
564	1134	1
878	1134	1
24	1135	1
153	1135	1
382	1135	1
564	1135	1
661	1135	1
40	1138	1
130	1138	1
174	1138	1
388	1138	1
402	1138	1
412	1138	1
419	1138	1
422	1138	1
465	1138	1
478	1138	1
494	1138	1
550	1138	1
632	1138	1
681	1138	1
687	1138	1
711	1138	1
713	1138	1
714	1138	1
724	1138	1
795	1138	1
815	1138	1
848	1138	1
907	1138	1
963	1138	1
964	1138	1
1000	1138	1
1071	1138	1
289	1142	1
503	1142	1
289	1143	1
843	1143	1
24	1159	1
153	1159	1
522	1159	1
564	1159	1
659	1159	1
1026	1162	1
30	1167	1
181	1167	1
219	1167	1
379	1167	1
30	1168	1
181	1168	1
219	1168	1
379	1168	1
809	1168	1
30	1169	1
96	1169	1
181	1169	1
219	1169	1
717	1169	1
30	1170	1
96	1170	1
181	1170	1
219	1170	1
379	1170	1
717	1170	1
30	1171	1
181	1171	1
219	1171	1
379	1171	1
809	1171	1
96	1172	1
181	1172	1
219	1172	1
717	1172	1
31	1174	1
130	1174	1
174	1174	1
253	1174	1
272	1174	1
319	1174	1
338	1174	1
402	1174	1
412	1174	1
464	1174	1
480	1174	1
638	1174	1
672	1174	1
713	1174	1
811	1174	1
848	1174	1
868	1174	1
876	1174	1
880	1174	1
888	1174	1
985	1174	1
1036	1174	1
31	1175	1
130	1175	1
253	1175	1
319	1175	1
402	1175	1
464	1175	1
638	1175	1
713	1175	1
848	1175	1
868	1175	1
985	1175	1
1036	1175	1
679	1179	1
825	1179	1
871	1179	1
36	1180	1
56	1180	1
68	1180	1
101	1180	1
105	1180	1
262	1180	1
303	1180	1
319	1180	1
331	1180	1
453	1180	1
474	1180	1
475	1180	1
505	1180	1
638	1180	1
811	1180	1
36	1181	1
56	1181	1
68	1181	1
101	1181	1
105	1181	1
262	1181	1
303	1181	1
319	1181	1
331	1181	1
453	1181	1
474	1181	1
475	1181	1
505	1181	1
638	1181	1
36	1182	1
101	1182	1
303	1182	1
319	1182	1
474	1182	1
475	1182	1
36	1183	1
55	1183	1
56	1183	1
68	1183	1
101	1183	1
199	1183	1
262	1183	1
298	1183	1
303	1183	1
319	1183	1
331	1183	1
474	1183	1
638	1183	1
664	1183	1
807	1183	1
811	1183	1
821	1183	1
829	1183	1
829	1183	1
867	1183	1
939	1183	1
954	1183	1
973	1183	1
973	1183	1
36	1184	1
36	1185	1
56	1185	1
68	1185	1
105	1185	1
331	1185	1
638	1185	1
36	1186	1
811	1186	1
50	1204	1
223	1204	1
488	1204	1
535	1204	1
538	1204	1
596	1204	1
655	1204	1
717	1204	1
919	1204	1
1079	1204	1
53	1215	1
154	1215	1
344	1215	1
377	1215	1
449	1215	1
481	1215	1
517	1215	1
551	1215	1
600	1215	1
671	1215	1
717	1215	1
56	1218	1
68	1218	1
113	1218	1
155	1218	1
262	1218	1
319	1218	1
331	1218	1
382	1218	1
450	1218	1
497	1218	1
536	1218	1
638	1218	1
662	1218	1
664	1218	1
821	1218	1
829	1218	1
829	1218	1
973	1218	1
973	1218	1
56	1219	1
68	1219	1
262	1219	1
319	1219	1
331	1219	1
341	1219	1
638	1219	1
954	1219	1
1005	1219	1
