"","CID_id","mol_id","action_id"
"1158",1098,1350,2
"1159",354,1336,2
"1160",1113,1412,2
"1161",304,1624,2
"1162",733,1389,2
"1163",132,1336,2
"1164",1140,1954,2
"1165",876,1350,2
"1166",413,1351,2
"1167",128,1260,2
"1168",307,1384,2
"1169",143,1391,2
"1170",1122,1259,2
"1171",674,1341,2
"1172",128,1393,2
"1173",125,1336,2
"1174",406,1680,2
"1175",254,1336,2
"1176",1113,1523,2
"1177",673,1664,2
"1178",649,1291,2
"1179",1096,1285,2
"1180",254,1285,2
"1181",657,1260,2
"1182",306,1259,2
"1183",710,1285,2
"1184",158,1260,2
"1185",1218,1350,2
"1186",716,1350,2
"1187",143,1260,2
"1188",19,1260,2
"1189",381,1259,2
"1190",1164,1283,2
"1191",341,1502,2
"1192",918,1350,2
"1193",642,1292,2
"1194",175,1540,2
"1195",175,1539,2
"1196",143,1385,2
"1197",1116,1549,2
"1198",568,1670,2
"1199",1068,1571,2
"1200",1138,1342,2
"1201",177,1259,2
"1202",254,1349,2
"1203",681,1278,2
"1204",1179,1360,2
"1205",1082,1413,2
"1206",158,1259,2
"1207",326,1249,2
"1208",402,1260,2
"1209",1096,1351,2
"1210",1208,1336,2
"1211",881,1898,2
"1212",791,1386,2
"1213",1152,1341,2
"1214",427,1450,2
"1215",794,1321,2
"1216",445,1386,2
"1217",665,1254,2
"1218",80,1416,2
"1219",675,1432,2
"1220",796,1869,2
"1221",402,1386,2
"1222",30,1328,2
"1223",1031,1529,2
"1224",710,1336,2
"1225",983,1841,2
"1226",774,1278,2
"1227",251,1278,2
"1228",733,1384,2
"1229",763,1321,2
"1230",211,1261,2
"1231",935,1278,2
"1232",918,1337,2
"1233",710,1341,2
"1234",254,1341,2
"1235",844,1386,2
"1236",716,1391,2
"1237",1138,1344,2
"1238",337,1398,2
"1239",427,1412,2
"1240",1119,1663,2
"1241",254,1386,2
"1242",228,1321,2
"1243",917,1855,2
"1244",694,1265,2
"1245",933,1236,2
"1246",60,1260,2
"1247",699,1278,2
"1248",416,1304,2
"1249",959,1423,2
"1250",341,1646,2
"1251",1095,1336,2
"1252",396,1260,2
"1253",151,1321,2
"1254",694,1261,2
"1255",710,1345,2
"1256",921,1341,2
"1257",332,1260,2
"1258",716,1341,2
"1259",662,1250,2
"1260",716,1389,2
"1261",500,1384,2
"1262",1110,1411,2
"1263",1070,1390,2
"1264",601,1341,2
"1265",943,1388,2
"1266",674,1435,2
"1267",251,1336,2
"1268",400,1672,2
"1269",170,1285,2
"1270",786,1399,2
"1271",198,1433,2
"1272",1095,1351,2
"1273",63,1350,2
"1274",843,1385,2
"1275",1071,1396,2
"1276",375,1350,2
"1277",935,1351,2
"1278",791,1285,2
"1279",230,1399,2
"1280",913,1311,2
"1281",2,1235,2
"1282",200,1336,2
"1283",361,1259,2
"1284",1132,1380,2
"1285",921,1347,2
"1286",1181,1235,2
"1287",1181,1399,2
"1288",596,1385,2
"1289",415,1347,2
"1290",1111,1412,2
"1291",152,1390,2
"1292",418,1259,2
"1293",375,1385,2
"1294",251,1350,2
"1295",251,1285,2
"1296",39,1353,2
"1297",987,1355,2
"1298",512,1431,2
"1299",1060,1538,2
"1300",381,1393,2
"1301",576,1393,2
"1302",228,1393,2
"1303",947,1590,2
"1304",151,1393,2
"1305",1197,1262,2
"1306",251,1353,2
"1307",1096,1385,2
"1308",710,1385,2
"1309",118,1393,2
"1310",1055,1385,2
"1311",596,1393,2
"1312",306,1393,2
"1313",185,1385,2
"1314",455,1282,2
"1315",118,1385,2
"1316",327,1288,2
"1317",648,1321,2
"1318",1229,1335,2
"1319",285,1414,2
"1320",770,1721,2
"1321",496,1349,2
"1322",596,1414,2
"1323",570,1239,2
"1324",838,1385,2
"1325",384,1414,2
"1326",770,1247,2
"1327",74,1278,2
"1328",232,1414,2
"1329",769,1239,2
"1330",496,1350,2
"1331",320,1399,2
"1332",372,1390,2
"1333",1095,1345,2
"1334",375,1349,2
