"","CID_id","mol_id","action_id"
"1337",1055,1385,2
"1338",596,1393,2
"1339",306,1393,2
"1340",185,1385,2
"1341",455,1282,2
"1342",118,1385,2
"1343",327,1288,2
"1344",648,1321,2
"1345",1229,1335,2
"1346",675,1721,2
"1347",1068,1571,2
"1348",240,1321,2
"1349",596,1414,2
"1350",838,1385,2
"1351",1011,1414,2
"1352",384,1414,2
"1353",762,1321,2
"1354",1095,1385,2
"1355",675,1247,2
"1356",86,1259,2
"1357",251,1393,2
"1358",320,1399,2
"1359",372,1390,2
"1360",1095,1345,2
"1361",633,1278,2
"1362",239,1247,2
"1363",149,1278,2
"1364",1181,1440,2
"1365",576,1321,2
"1366",125,1321,2
"1367",124,1254,2
"1368",1098,1336,2
"1369",300,1278,2
"1370",164,1529,2
"1371",711,1249,2
"1372",1118,1349,2
"1373",1130,1241,2
"1374",1028,1242,2
"1375",354,1337,2
"1376",695,1840,2
"1377",666,1336,2
"1378",708,1242,2
"1379",659,1321,2
"1380",403,1663,2
"1381",1106,1384,2
"1382",935,1345,2
"1383",170,1384,2
"1384",933,1728,2
"1385",501,1341,2
"1386",844,1384,2
"1387",445,1384,2
"1388",125,1391,2
"1389",1197,1272,2
"1390",918,1384,2
"1391",266,1341,2
"1392",871,1341,2
"1393",161,1321,2
"1394",406,1685,2
"1395",369,1321,2
"1396",1102,1380,2
"1397",1181,1541,2
"1398",842,1345,2
"1399",402,1385,2
"1400",361,1321,2
"1401",1176,1275,2
"1402",513,1341,2
"1403",578,1390,2
"1404",1134,1390,2
"1405",1075,1321,2
"1406",921,1349,2
"1407",1197,1274,2
"1408",143,1321,2
"1409",327,1435,2
"1410",1055,1341,2
"1411",86,1321,2
"1412",501,1336,2
"1413",716,1388,2
"1414",426,1421,2
"1415",935,1389,2
"1416",894,1389,2
"1417",500,1385,2
"1418",1090,1385,2
"1419",1131,1389,2
"1420",1095,1350,2
"1421",1140,1438,2
"1422",791,1387,2
"1423",1218,1347,2
"1424",791,1385,2
"1425",591,1260,2
"1426",535,1341,2
"1427",402,1341,2
"1428",325,1341,2
"1429",496,1351,2
"1430",894,1351,2
"1431",288,1347,2
"1432",1113,1522,2
"1433",744,1291,2
"1434",479,1341,2
"1435",1180,1341,2
"1436",1111,1450,2
"1437",129,1341,2
"1438",254,1351,2
"1439",715,1341,2
"1440",169,1341,2
"1441",677,1341,2
"1442",201,1392,2
"1443",1075,1393,2
"1444",1096,1341,2
"1445",796,1567,2
"1446",1167,1392,2
"1447",887,1341,2
"1448",125,1259,2
"1449",629,1341,2
"1450",920,1543,2
"1451",137,1341,2
"1452",1110,1543,2
"1453",384,1341,2
"1454",201,1259,2
"1455",1068,1570,2
"1456",659,1259,2
"1457",63,1351,2
"1458",143,1479,2
"1459",763,1259,2
"1460",304,1531,2
"1461",618,1809,2
"1462",467,1732,2
"1463",164,1530,2
"1464",560,1732,2
"1465",932,1419,2
"1466",1095,1259,2
"1467",254,1348,2
"1468",504,1414,2
"1469",496,1349,2
"1470",935,1348,2
"1471",591,1259,2
"1472",1132,1571,2
"1473",381,1392,2
"1474",1070,1348,2
"1475",61,1348,2
"1476",733,1345,2
"1477",652,1321,2
"1478",578,1288,2
"1479",764,1259,2
"1480",1218,1337,2
"1481",765,1249,2
"1482",1108,1413,2
"1483",918,1349,2
"1484",125,1386,2
"1485",791,1321,2
"1486",943,1384,2
"1487",566,1525,2
"1488",162,1525,2
"1489",372,1249,2
"1490",1110,1513,2
"1491",233,1384,2
"1492",1031,1923,2
"1493",388,1328,2
"1494",1176,1272,2
"1495",381,1321,2
"1496",930,1337,2
"1497",843,1384,2
"1498",125,1341,2
"1499",791,1336,2
"1500",1118,1345,2
"1501",427,1524,2
"1502",652,1341,2
"1503",741,1859,2
"1504",993,1321,2
"1505",1111,1524,2
"1506",1131,1384,2
"1507",879,1278,2
"1508",1096,1337,2
"1509",268,1589,2
"1510",217,1321,2
"1511",143,1341,2
"1512",125,1384,2
"1513",61,1391,2
"1514",125,1345,2
"1515",596,1321,2
"1516",876,1349,2
"1517",251,1384,2
"1518",118,1391,2
"1519",1218,1390,2
"1520",713,1384,2
"1521",935,1349,2
"1522",959,1422,2
"1523",143,1384,2
"1524",204,1321,2
"1525",1190,1938,2
"1526",1176,1264,2
"1527",481,1390,2
"1528",659,1341,2
"1529",1197,1269,2
"1530",1096,1336,2
"1531",254,1389,2
"1532",1197,1275,2
"1533",1106,1388,2
"1534",151,1260,2
"1535",987,1790,2
"1536",733,1336,2
"1537",1186,1390,2
"1538",393,1668,2
"1539",1138,1390,2
"1540",1138,1351,2
"1541",935,1385,2
"1542",293,1336,2
"1543",1197,1276,2
"1544",729,1856,2
"1545",791,1384,2
"1546",918,1385,2
"1547",1131,1336,2
"1548",953,1285,2
"1549",1111,1522,2
"1550",733,1285,2
"1551",125,1285,2
"1552",251,1259,2
"1553",128,1259,2
"1554",125,1342,2
"1555",19,1285,2
"1556",143,1336,2
"1557",716,1260,2
"1558",155,1260,2
"1559",844,1336,2
"1560",530,1260,2
"1561",61,1342,2
"1562",921,1342,2
"1563",982,1431,2
"1564",716,1351,2
"1565",1054,1285,2
"1566",1132,1885,2
"1567",906,1350,2
"1568",1176,1273,2
"1569",369,1393,2
"1570",943,1385,2
"1571",1176,1270,2
"1572",362,1655,2
"1573",402,1285,2
"1574",201,1341,2
"1575",1138,1346,2
"1576",921,1343,2
"1577",921,1260,2
"1578",1143,1961,2
"1579",872,1385,2
"1580",384,1385,2
"1581",1218,1351,2
"1582",254,1260,2
"1583",1135,1957,2
"1584",361,1393,2
"1585",649,1337,2
"1586",402,1337,2
"1587",457,1278,2
"1588",200,1337,2
"1589",198,1434,2
"1590",1185,1283,2
"1591",659,1337,2
"1592",954,1642,2
"1593",935,1343,2
"1594",345,1337,2
"1595",791,1337,2
"1596",327,1639,2
"1597",671,1829,2
"1598",865,1895,2
"1599",596,1259,2
"1600",62,1348,2
"1601",411,1239,2
"1602",1126,1239,2
"1603",170,1386,2
"1604",192,1555,2
"1605",666,1337,2
"1606",921,1259,2
"1607",327,1430,2
"1608",613,1254,2
"1609",904,1903,2
"1610",959,1478,2
"1611",1110,1490,2
"1612",931,1328,2
"1613",496,1337,2
"1614",918,1341,2
"1615",652,1349,2
"1616",921,1321,2
"1617",969,1321,2
"1618",254,1261,2
"1619",935,1336,2
"1620",1122,1321,2
"1621",626,1341,2
"1622",413,1349,2
"1623",744,1336,2
"1624",832,1349,2
"1625",733,1349,2
"1626",1176,1736,2
"1627",596,1341,2
"1628",711,1321,2
"1629",652,1336,2
"1630",673,1663,2
"1631",716,1321,2
"1632",844,1341,2
"1633",1108,1412,2
"1634",1116,1953,2
"1635",1176,1265,2
"1636",1210,2034,2
"1637",458,1236,2
"1638",797,1304,2
"1639",1197,1266,2
"1640",1009,1341,2
"1641",1095,1341,2
"1642",254,1321,2
"1643",306,1336,2
"1644",791,1341,2
"1645",101,1336,2
"1646",1218,1385,2
"1647",1156,1335,2
"1648",657,1321,2
"1649",375,1384,2
"1650",710,1321,2
"1651",1048,1389,2
"1652",1111,1410,2
"1653",254,1390,2
"1654",1169,1335,2
"1655",841,1385,2
"1656",729,1472,2
"1657",1068,1390,2
"1658",659,1393,2
"1659",427,1410,2
"1660",1136,1380,2
"1661",716,1390,2
"1662",576,1260,2
"1663",1110,1410,2
"1664",913,1306,2
"1665",1197,1267,2
"1666",62,1347,2
"1667",1204,1499,2
"1668",710,1389,2
"1669",683,1832,2
"1670",686,1837,2
"1671",1035,1832,2
"1672",1108,1522,2
"1673",791,1389,2
"1674",818,1393,2
"1675",61,1388,2
"1676",155,1259,2
"1677",61,1393,2
"1678",992,1235,2
"1679",916,1347,2
"1680",1103,1335,2
"1681",1138,1385,2
"1682",239,1246,2
"1683",223,1425,2
"1684",488,1246,2
"1685",1113,1413,2
"1686",372,1321,2
"1687",118,1337,2
"1688",444,1246,2
"1689",254,1385,2
"1690",1013,1291,2
"1691",61,1392,2
"1692",125,1385,2
"1693",415,1385,2
"1694",591,1321,2
"1695",512,1432,2
"1696",198,1430,2
"1697",143,1393,2
"1698",180,1341,2
"1699",115,1472,2
"1700",164,1531,2
"1701",1138,1348,2
"1702",918,1351,2
"1703",894,1385,2
"1704",716,1393,2
"1705",918,1348,2
"1706",239,1288,2
"1707",791,1393,2
"1708",118,1348,2
"1709",674,1288,2
"1710",1009,1321,2
"1711",675,1722,2
"1712",923,1571,2
"1713",770,1722,2
"1714",460,1239,2
"1715",123,1321,2
"1716",118,1321,2
"1717",1197,1263,2
"1718",1022,1239,2
"1719",665,1288,2
"1720",1145,1278,2
"1721",675,1288,2
"1722",427,1413,2
"1723",572,1783,2
"1724",328,1337,2
"1725",1218,1391,2
"1726",260,1567,2
"1727",286,1567,2
"1728",1110,1413,2
"1729",1055,1238,2
"1730",837,1345,2
"1731",894,1345,2
"1732",841,1345,2
"1733",1178,1341,2
"1734",601,1321,2
"1735",177,1321,2
"1736",649,1351,2
"1737",690,1336,2
"1738",1050,1590,2
"1739",1181,1242,2
"1740",254,1337,2
"1741",233,1432,2
"1742",1192,1974,2
"1743",148,1341,2
"1744",1177,1295,2
"1745",440,1287,2
"1746",60,1341,2
"1747",375,1386,2
"1748",941,1287,2
"1749",420,1706,2
"1750",1176,1268,2
"1751",1138,1391,2
"1752",61,1336,2
"1753",375,1341,2
"1754",1113,1524,2
"1755",1197,1264,2
"1756",1107,1384,2
"1757",894,1336,2
"1758",492,1341,2
"1759",239,1248,2
"1760",1007,1341,2
"1761",842,1336,2
"1762",304,1622,2
"1763",254,1391,2
"1764",918,1336,2
"1765",254,1392,2
"1766",254,1259,2
"1767",786,1525,2
"1768",1018,1351,2
"1769",576,1392,2
"1770",365,1341,2
"1771",1018,1385,2
"1772",710,1387,2
"1773",370,1341,2
"1774",327,1431,2
"1775",1095,1392,2
"1776",648,1249,2
"1777",659,1392,2
"1778",61,1343,2
"1779",501,1351,2
"1780",125,1351,2
"1781",125,1387,2
"1782",1010,1341,2
"1783",61,1390,2
"1784",894,1388,2
"1785",160,1388,2
"1786",254,1388,2
"1787",656,1341,2
"1788",987,1354,2
"1789",143,1388,2
"1790",659,1291,2
"1791",378,1341,2
"1792",1103,1380,2
"1793",876,1278,2
"1794",1162,1969,2
"1795",118,1392,2
"1796",61,1389,2
"1797",924,1877,2
"1798",710,1388,2
"1799",965,1509,2
"1800",652,1392,2
"1801",400,1673,2
"1802",1039,1392,2
"1803",733,1388,2
"1804",621,1388,2
"1805",1039,1321,2
"1806",345,1336,2
"1807",918,1285,2
"1808",659,1336,2
"1809",254,1345,2
"1810",128,1392,2
"1811",982,1432,2
"1812",522,1341,2
"1813",251,1392,2
"1814",327,1432,2
"1815",325,1349,2
"1816",844,1385,2
"1817",268,1590,2
"1818",1039,1393,2
"1819",369,1392,2
"1820",199,1341,2
"1821",201,1285,2
"1822",921,1350,2
"1823",125,1479,2
"1824",251,1351,2
"1825",903,1771,2
"1826",66,1292,2
"1827",568,1779,2
"1828",716,1348,2
"1829",674,1434,2
"1830",143,1348,2
"1831",969,1392,2
"1832",1208,1259,2
"1833",148,1349,2
"1834",1210,1889,2
"1835",293,1278,2
"1836",123,1259,2
"1837",576,1259,2
"1838",518,1345,2
"1839",744,1278,2
"1840",997,1283,2
"1841",293,1337,2
"1842",941,1286,2
"1843",1138,1345,2
"1844",652,1259,2
"1845",1218,1285,2
"1846",148,1285,2
"1847",937,1597,2
"1848",256,1556,2
"1849",254,1393,2
"1850",287,1525,2
"1851",954,1529,2
"1852",1095,1349,2
"1853",1176,1274,2
"1854",402,1392,2
"1855",665,1390,2
"1856",921,1345,2
"1857",764,1321,2
"1858",652,1345,2
"1859",1191,1472,2
"1860",1110,1523,2
"1861",1111,1513,2
"1862",414,1321,2
"1863",1185,1287,2
"1864",1229,1380,2
"1865",382,1341,2
"1866",254,1384,2
"1867",1218,1345,2
"1868",1176,1263,2
"1869",429,1501,2
"1870",325,1336,2
"1871",1167,1341,2
"1872",132,1337,2
"1873",1017,1308,2
"1874",61,1351,2
"1875",954,1623,2
"1876",716,1336,2
"1877",1155,1341,2
"1878",894,1391,2
"1879",254,1336,2
"1880",935,1391,2
"1881",596,1260,2
"1882",84,1305,2
"1883",88,1341,2
"1884",361,1260,2
"1885",1064,1283,2
"1886",1048,1337,2
"1887",393,1341,2
"1888",631,1254,2
"1889",982,1430,2
"1890",916,1385,2
"1891",210,1567,2
"1892",771,1246,2
"1893",175,1525,2
"1894",1138,1347,2
"1895",1132,1335,2
"1896",921,1285,2
"1897",941,1283,2
"1898",143,1389,2
"1899",710,1259,2
"1900",1197,1271,2
"1901",125,1343,2
"1902",716,1392,2
"1903",840,1341,2
"1904",427,1523,2
"1905",1112,1543,2
"1906",675,1434,2
"1907",1063,1641,2
"1908",387,1390,2
"1909",37,1285,2
"1910",432,1341,2
"1911",1138,1285,2
"1912",375,1336,2
"1913",444,1721,2
"1914",771,1722,2
"1915",327,1434,2
"1916",774,1343,2
"1917",201,1337,2
"1918",1156,1380,2
"1919",888,1641,2
"1920",306,1392,2
"1921",1218,1342,2
"1922",201,1321,2
"1923",304,1623,2
"1924",1075,1392,2
"1925",1203,1633,2
"1926",402,1393,2
"1927",497,1414,2
"1928",770,1246,2
"1929",578,1431,2
"1930",764,1249,2
"1931",402,1321,2
"1932",818,1321,2
"1933",142,1500,2
"1934",982,1288,2
"1935",733,1385,2
"1936",488,1247,2
"1937",833,1659,2
"1938",982,1434,2
"1939",440,1283,2
"1940",247,1472,2
"1941",185,1321,2
"1942",1204,2031,2
"1943",791,1392,2
"1944",839,1341,2
"1945",710,1351,2
"1946",351,1525,2
"1947",569,1370,2
"1948",476,1288,2
"1949",61,1387,2
"1950",402,1336,2
"1951",217,1249,2
"1952",969,1259,2
"1953",716,1345,2
"1954",1045,1526,2
"1955",1095,1321,2
"1956",894,1348,2
"1957",894,1341,2
"1958",746,1278,2
"1959",1167,1321,2
"1960",452,1414,2
"1961",836,1341,2
"1962",427,1522,2
"1963",501,1321,2
"1964",296,1485,2
"1965",1110,1522,2
"1966",125,1414,2
"1967",1176,1271,2
"1968",1095,1393,2
"1969",444,1247,2
"1970",96,1439,2
"1971",997,1286,2
"1972",674,1430,2
"1973",501,1348,2
"1974",838,1345,2
"1975",125,1392,2
"1976",690,1348,2
"1977",125,1393,2
"1978",652,1347,2
"1979",699,1291,2
"1980",1177,1662,2
"1981",993,1392,2
"1982",794,1259,2
"1983",578,1432,2
"1984",444,1722,2
"1985",370,1336,2
"1986",143,1345,2
"1987",418,1392,2
"1988",1008,1341,2
"1989",228,1392,2
"1990",625,1480,2
"1991",375,1389,2
"1992",185,1341,2
"1993",151,1392,2
"1994",1018,1348,2
"1995",916,1341,2
"1996",124,1288,2
"1997",943,1348,2
"1998",1131,1337,2
"1999",710,1349,2
"2000",288,1386,2
"2001",501,1337,2
"2002",1111,1413,2
"2003",935,1347,2
"2004",254,1343,2
"2005",596,1392,2
"2006",283,1292,2
"2007",867,1896,2
"2008",553,1292,2
"2009",818,1392,2
"2010",375,1285,2
"2011",689,1249,2
"2012",158,1321,2
"2013",361,1392,2
"2014",125,1348,2
"2015",921,1337,2
"2016",716,1387,2
"2017",698,1286,2
"2018",1185,1286,2
"2019",19,1259,2
"2020",716,1343,2
"2021",1098,1349,2
"2022",251,1291,2
"2023",19,1288,2
"2024",251,1345,2
"2025",201,1336,2
"2026",833,1883,2
"2027",1090,1351,2
"2028",675,1246,2
"2029",607,1341,2
"2030",1218,1348,2
"2031",1081,1392,2
"2032",289,1336,2
"2033",148,1509,2
"2034",986,1341,2
"2035",496,1336,2
"2036",335,1641,2
"2037",143,1392,2
"2038",251,1321,2
"2039",143,1390,2
"2040",525,1341,2
"2041",125,1388,2
"2042",932,1418,2
"2043",177,1392,2
"2044",63,1348,2
"2045",158,1392,2
"2046",143,1350,2
"2047",1096,1349,2
"2048",61,1341,2
"2049",384,1348,2
"2050",1208,1392,2
"2051",1039,1259,2
"2052",488,1288,2
"2053",161,1288,2
"2054",541,1759,27
"2055",170,1351,9
"2056",659,1350,9
"2057",148,1238,9
"2058",201,1285,9
"2059",918,1388,9
"2060",980,1440,9
"2061",780,1573,9
"2062",148,1383,9
"2063",254,1268,9
"2064",310,1350,9
"2065",370,1392,9
"2066",254,1266,9
"2067",170,1284,9
"2068",198,1260,9
"2069",148,1336,9
"2070",501,1385,9
"2071",254,1274,9
"2072",721,1370,9
"2073",562,1350,9
"2074",148,1386,9
"2075",254,1271,9
"2076",274,1386,9
"2077",200,1350,9
"2078",367,1337,9
"2079",370,1260,9
"2080",170,1260,9
"2081",274,1260,9
"2082",370,1291,9
"2083",148,1347,9
"2084",659,1345,9
"2085",578,1430,9
"2086",918,1386,9
"2087",918,1387,9
"2088",63,1291,9
"2089",254,1479,9
"2090",201,1391,9
"2091",1217,2039,9
"2092",198,1321,9
"2093",118,1278,9
"2094",1146,1440,9
"2095",537,1348,9
"2096",118,1342,9
"2097",370,1393,9
"2098",370,1278,9
"2099",170,1414,9
"2100",392,1498,9
"2101",170,1389,9
"2102",537,1345,9
"2103",254,1261,9
"2104",370,1353,9
"2105",254,1267,9
"2106",200,1349,9
"2107",148,1291,9
"2108",274,1259,9
"2109",370,1390,9
"2110",37,1336,9
"2111",170,1238,9
"2112",254,1269,9
"2113",501,1384,9
"2114",810,1573,9
"2115",659,1351,9
"2116",569,1399,9
"2117",37,1260,9
"2118",274,1393,9
"2119",918,1347,9
"2120",170,1346,9
"2121",37,1341,9
"2122",918,1344,9
"2123",170,1349,9
"2124",170,1321,9
"2125",170,1336,9
"2126",254,1262,9
"2127",148,1278,9
"2128",370,1342,9
"2129",170,1387,9
"2130",148,1384,9
"2131",254,1263,9
"2132",198,1393,9
"2133",988,1580,9
"2134",118,1291,9
"2135",170,1345,9
"2136",918,1479,9
"2137",918,1383,9
"2138",148,1336,9
"2139",170,1350,9
"2140",170,1383,9
"2141",170,1390,9
"2142",254,1272,9
"2143",659,1349,9
"2144",170,1479,9
"2145",118,1285,9
"2146",63,1278,9
"2147",148,1337,9
"2148",988,1456,9
"2149",370,1259,9
"2150",652,1479,9
"2151",501,1285,9
"2152",251,1480,9
"2153",170,1343,9
"2154",148,1284,9
"2155",198,1392,9
"2156",201,1384,9
"2157",170,1342,9
"2158",254,1265,9
"2159",63,1336,9
"2160",584,1796,9
"2161",118,1479,9
"2162",170,1278,9
"2163",118,1283,9
"2164",170,1391,9
"2165",502,1350,9
"2166",918,1391,9
"2167",370,1387,9
"2168",274,1321,9
"2169",175,1541,9
"2170",145,1440,9
"2171",274,1392,9
"2172",170,1388,9
"2173",118,1353,9
"2174",251,1391,9
"2175",1101,1796,9
"2176",652,1391,9
"2177",635,1359,9
"2178",146,1327,9
"2179",274,1387,9
"2180",63,1337,9
"2181",170,1259,9
"2182",62,1346,9
"2183",659,1285,9
"2184",1030,1924,9
"2185",148,1351,9
"2186",170,1386,9
"2187",254,1383,9
"2188",170,1392,9
"2189",659,1384,9
"2190",853,1889,9
"2191",170,1348,9
"2192",682,1573,9
"2193",254,1273,9
"2194",1220,2041,9
"2195",1220,2040,9
"2196",254,1270,9
"2197",62,1344,9
"2198",370,1386,9
"2199",170,1387,9
"2200",1217,2038,9
"2201",254,1264,9
"2202",201,1387,9
"2203",443,1720,9
"2204",370,1321,9
"2205",201,1386,9
"2206",62,1343,9
"2207",254,1275,9
"2208",1217,2037,9
"2209",170,1341,9
"2210",170,1393,9
"2211",254,1276,9
"2212",118,1343,9
"2213",198,1259,9
"2214",93,1383,9
"2215",148,1387,9
"2216",1207,1948,15
"2217",198,1238,15
"2218",148,1348,15
"2219",1153,1910,15
"2220",1153,1495,15
"2221",1153,1963,15
"2222",1151,1435,14
"2223",560,1359,14
"2224",93,1433,14
"2225",93,1435,14
"2226",1115,1413,14
"2227",93,1431,14
"2228",1151,1430,14
"2229",1228,1543,14
"2230",936,1324,14
"2231",1228,1450,14
"2232",1228,1413,14
"2233",1115,1522,14
"2234",93,1432,14
"2235",936,1282,14
"2236",93,1434,14
"2237",436,1359,14
"2238",1115,1524,14
"2239",1218,1384,14
"2240",1151,1288,14
"2241",560,1358,14
"2242",436,1358,14
"2243",1115,1523,14
"2244",1115,1412,14
"2245",1151,1433,14
"2246",1151,1431,14
"2247",1228,1411,14
"2248",1228,1542,14
"2249",1228,1523,14
"2250",1151,1432,14
"2251",936,1423,14
"2252",1115,1411,14
"2253",93,1430,14
"2254",1228,1490,14
"2255",1218,1388,14
"2256",93,1288,14
"2257",1228,1412,14
"2258",1115,1450,14
"2259",1115,1543,14
"2260",1228,1522,14
"2261",118,1414,14
"2262",1151,1434,14
"2263",1228,1410,14
"2264",918,1345,14
"2265",1115,1410,14
"2266",1115,1490,14
"2267",1228,1524,14
"2268",1182,1972,34
"2269",820,1878,6
"2270",820,1396,6
"2271",819,1876,6
"2272",24,1296,6
"2273",24,1295,6
"2274",857,1893,6
"2275",141,1497,6
"2276",141,1499,6
"2277",820,1877,6
"2278",141,1498,6
"2279",141,1496,6
"2280",820,1876,6
"2281",1093,1495,32
"2282",370,1349,26
"2283",1158,1964,33
"2284",102,1444,5
"2285",584,1797,5
"2286",48,1362,5
"2287",816,1875,5
"2288",320,1637,5
"2289",584,1795,5
"2290",611,1311,5
"2291",782,1359,5
"2292",44,1359,5
"2293",671,1602,5
"2294",427,1714,5
"2295",550,1700,5
"2296",611,1310,5
"2297",593,1801,5
"2298",420,1708,5
"2299",168,1536,5
"2300",611,1309,5
"2301",493,1358,5
"2302",427,1715,5
"2303",671,1612,5
"2304",581,1793,5
"2305",280,1290,5
"2306",187,1551,5
"2307",144,1503,5
"2308",135,1380,5
"2309",122,1488,5
"2310",870,1284,5
"2311",584,1798,5
"2312",653,1824,5
"2313",634,1358,5
"2314",379,1662,5
"2315",611,1306,5
"2316",565,1776,5
"2317",671,1382,5
"2318",20,1290,5
"2319",672,1284,5
"2320",537,1383,5
"2321",683,1478,5
"2322",57,1378,5
"2323",564,1549,5
"2324",671,1830,5
"2325",186,1549,5
"2326",717,1845,5
"2327",449,1727,5
"2328",653,1709,5
"2329",671,1801,5
"2330",135,1352,5
"2331",775,1327,0
"2332",29,1327,0
"2333",416,1705,0
"2334",612,1327,0
"2335",970,1327,0
"2336",536,1758,0
"2337",75,1408,0
"2338",1203,2028,0
"2339",957,1625,0
"2340",1207,1625,0
"2341",1038,1625,0
"2342",1041,1625,0
"2343",1062,1356,0
"2344",1203,1625,0
"2345",882,1625,0
"2346",304,1625,0
"2347",650,1356,0
"2348",263,1587,0
"2349",527,1587,0
"2350",220,1356,0
"2351",896,1356,0
"2352",192,1356,0
"2353",265,1321,0
"2354",424,1712,0
"2355",693,1356,0
"2356",925,1755,0
"2357",545,1356,0
"2358",191,1356,0
"2359",679,1356,0
"2360",864,1356,0
"2361",524,1356,0
"2362",175,1515,0
"2363",154,1515,0
"2364",121,1483,0
"2365",1203,1528,0
"2366",958,1528,0
"2367",1077,1528,0
"2368",1076,1528,0
"2369",734,1528,0
"2370",750,1314,0
"2371",1038,1528,0
"2372",975,1410,0
"2373",328,1410,0
"2374",162,1410,0
"2375",72,1314,0
"2376",175,1410,0
"2377",585,1410,0
"2378",339,1406,0
"2379",75,1406,0
"2380",166,1410,0
"2381",509,1406,0
"2382",126,1291,0
"2383",125,1291,0
"2384",154,1410,0
"2385",1081,1410,0
"2386",566,1410,0
"2387",1045,1526,0
"2388",1203,1526,0
"2389",630,1410,0
"2390",12,1258,0
"2391",130,1451,0
"2392",175,1451,0
"2393",245,1451,0
"2394",872,1451,0
"2395",585,1451,0
"2396",755,1751,0
"2397",1203,1624,0
"2398",297,1367,0
"2399",685,1741,0
"2400",485,1741,0
"2401",80,1367,0
"2402",175,1450,0
"2403",265,1259,0
"2404",238,1445,0
"2405",957,1914,0
"2406",1203,1914,0
"2407",602,1237,0
"2408",1025,1237,0
"2409",47,1237,0
"2410",317,1237,0
"2411",4,1237,0
"2412",619,1237,0
"2413",617,1237,0
"2414",687,1838,0
"2415",701,1473,0
"2416",594,1473,0
"2417",359,1473,0
"2418",80,1365,0
"2419",654,1365,0
"2420",456,1365,0
"2421",634,1365,0
"2422",685,1365,0
"2423",754,1365,0
"2424",485,1365,0
"2425",154,1365,0
"2426",1148,1365,0
"2427",399,1365,0
"2428",270,1365,0
"2429",187,1365,0
"2430",50,1365,0
"2431",297,1365,0
"2432",352,1365,0
"2433",1203,1987,0
"2434",1203,2002,0
"2435",447,1725,0
"2436",573,1648,0
"2437",343,1648,0
"2438",687,1679,0
"2439",1203,1948,0
"2440",600,1802,0
"2441",574,1788,0
"2442",406,1678,0
"2443",1203,2005,0
"2444",1203,1928,0
"2445",1077,1928,0
"2446",265,1386,0
"2447",586,1800,0
"2448",80,1417,0
"2449",654,1417,0
"2450",560,1767,0
"2451",291,1520,0
"2452",156,1520,0
"2453",484,1452,0
"2454",109,1452,0
"2455",884,1899,0
"2456",1027,1923,0
"2457",1207,1923,0
"2458",1203,1923,0
"2459",560,1358,0
"2460",734,1532,0
"2461",1041,1532,0
"2462",526,1754,0
"2463",328,1358,0
"2464",265,1349,0
"2465",311,1628,0
"2466",603,1628,0
"2467",25,1315,0
"2468",1129,1315,0
"2469",25,1307,0
"2470",112,1467,0
"2471",911,1467,0
"2472",148,1386,0
"2473",328,1524,0
"2474",265,1272,0
"2475",71,1403,0
"2476",731,1803,0
"2477",574,1785,0
"2478",1203,2008,0
"2479",1129,1313,0
"2480",25,1313,0
"2481",1016,1313,0
"2482",114,1471,0
"2483",586,1799,0
"2484",301,1615,0
"2485",262,1585,0
"2486",1066,1930,0
"2487",1203,1930,0
"2488",1187,1930,0
"2489",417,1550,0
"2490",488,1568,0
"2491",270,1550,0
"2492",267,1588,0
"2493",420,1707,0
"2494",187,1550,0
"2495",244,1550,0
"2496",859,1894,0
"2497",359,1553,0
"2498",855,1892,0
"2499",544,1433,0
"2500",424,1713,0
"2501",265,1336,0
"2502",287,1605,0
"2503",1220,1433,0
"2504",406,1683,0
"2505",212,1383,0
"2506",145,1507,0
"2507",296,1612,0
"2508",433,1542,0
"2509",1086,1947,0
"2510",671,1828,0
"2511",291,1607,0
"2512",955,1887,0
"2513",318,1635,0
"2514",1224,2043,0
"2515",205,1563,0
"2516",898,1877,0
"2517",851,1877,0
"2518",924,1877,0
"2519",1029,1877,0
"2520",737,1857,0
"2521",955,1877,0
"2522",875,1897,0
"2523",17,1281,0
"2524",27,1323,0
"2525",336,1556,0
"2526",588,1556,0
"2527",538,1556,0
"2528",397,1556,0
"2529",554,1556,0
"2530",1038,1848,0
"2531",505,1556,0
"2532",561,1772,0
"2533",508,1556,0
"2534",174,1538,0
"2535",125,1353,0
"2536",1081,1939,0
"2537",560,1770,0
"2538",20,1289,0
"2539",467,1340,0
"2540",754,1340,0
"2541",50,1340,0
"2542",480,1340,0
"2543",399,1340,0
"2544",36,1340,0
"2545",485,1465,0
"2546",112,1465,0
"2547",911,1465,0
"2548",1203,1995,0
"2549",1203,1853,0
"2550",1203,1533,0
"2551",1041,1533,0
"2552",1077,1533,0
"2553",1076,1533,0
"2554",1038,1533,0
"2555",164,1533,0
"2556",1041,1927,0
"2557",1076,1927,0
"2558",1076,1926,0
"2559",1077,1926,0
"2560",1038,1926,0
"2561",1041,1926,0
"2562",1203,1926,0
"2563",57,1373,0
"2564",317,1360,0
"2565",1203,1992,0
"2566",1203,1534,0
"2567",1077,1534,0
"2568",1212,1233,0
"2569",734,1534,0
"2570",1076,1534,0
"2571",1038,1534,0
"2572",164,1534,0
"2573",952,1534,0
"2574",958,1534,0
"2575",89,1426,0
"2576",1043,1724,0
"2577",447,1724,0
"2578",265,1268,0
"2579",1105,1724,0
"2580",125,1278,0
"2581",896,1665,0
"2582",571,1665,0
